"","Client ID","RM ID","Birth year_Client","Sex_Client","Years of relationship","Country_Client","Costumer risk profile","Wealth_Client","Frequency of Communication","Knowledge and experience_Client","Birth year_RM","Sex_RM","Years of employment_RM","Nationality_RM","RM rate","Variable to fixed salary rate","Amount","Date","Liquidity","Volume","Fitting transaction","Fitting asset class","Fitting geography"
"1309",1850660662,4008171819,1987,0,22,"Japan",3,6964224083.69,3,5,1993,1,11,"Switzerland",2,0.73,1901233174.84737,2023-08-08,1,20074222155.01,0,1,0
"1310",1850660662,4008171819,1987,0,22,"Japan",3,6964224083.69,3,5,1993,1,11,"Switzerland",2,0.73,2507120670.1284,2023-01-28,5,20614431184.62,0,0,0
"1311",1850660662,4008171819,1987,0,22,"Japan",3,6964224083.69,3,5,1993,1,11,"Switzerland",2,0.73,396960772.77033,2023-12-21,4,19035489437.84,1,0,0
"1312",1850660662,4008171819,1987,0,22,"Japan",3,6964224083.69,3,5,1993,1,11,"Switzerland",2,0.73,2938902563.31718,2023-09-24,4,10994928477.63,0,0,0
"1313",1851634886,856363847,1942,0,27,"France",1,2094625234.19,3,2,2001,1,26,"Switzerland",3,1.37,988663110.53768,2023-09-14,1,28240041180.75,0,1,0
"1314",1851634886,856363847,1942,0,27,"France",1,2094625234.19,3,2,2001,1,26,"Switzerland",3,1.37,1041028741.39243,2023-09-15,3,2692445014.5,0,0,0
"1315",1851634886,856363847,1942,0,27,"France",1,2094625234.19,3,2,2001,1,26,"Switzerland",3,1.37,368654041.21744,2023-10-11,2,1370645569.67,0,1,0
"1316",1851634886,856363847,1942,0,27,"France",1,2094625234.19,3,2,2001,1,26,"Switzerland",3,1.37,1013798613.34796,2023-12-22,3,21303715105.14,0,0,0
"1317",1851634886,856363847,1942,0,27,"France",1,2094625234.19,3,2,2001,1,26,"Switzerland",3,1.37,883931848.82818,2023-08-28,5,24275893374.29,0,0,0
"1318",1851634886,856363847,1942,0,27,"France",1,2094625234.19,3,2,2001,1,26,"Switzerland",3,1.37,663996199.23823,2023-09-08,3,15172930881.94,1,1,0
"1319",1851634886,856363847,1942,0,27,"France",1,2094625234.19,3,2,2001,1,26,"Switzerland",3,1.37,816903841.3341,2023-02-02,1,3197760921.29,0,1,0
"1320",1851634886,856363847,1942,0,27,"France",1,2094625234.19,3,2,2001,1,26,"Switzerland",3,1.37,666090824.47242,2023-11-27,2,8485475051.06,0,0,0
"1321",1851634886,856363847,1942,0,27,"France",1,2094625234.19,3,2,2001,1,26,"Switzerland",3,1.37,617914444.08605,2023-04-25,5,6576362652.62,0,1,0
"1322",1851634886,856363847,1942,0,27,"France",1,2094625234.19,3,2,2001,1,26,"Switzerland",3,1.37,942581355.3855,2023-03-11,2,18070386927.81,1,0,0
"1323",1851634886,856363847,1942,0,27,"France",1,2094625234.19,3,2,2001,1,26,"Switzerland",3,1.37,944675980.61969,2023-10-11,1,6025683439.36,0,0,1
"1324",1851634886,856363847,1942,0,27,"France",1,2094625234.19,3,2,2001,1,26,"Switzerland",3,1.37,749875833.84002,2023-06-07,1,11103472905.46,0,0,0
"1325",1851634886,856363847,1942,0,27,"France",1,2094625234.19,3,2,2001,1,26,"Switzerland",3,1.37,967716858.19578,2023-07-17,4,11857358138.58,0,0,0
"1326",1857427831,4214337654,1954,0,7,"France",1,79847358.21,3,1,1956,1,5,"Switzerland",5,1,22676649.73164,2023-07-21,2,13008662435.27,0,0,0
"1327",1857427831,4214337654,1954,0,7,"France",1,79847358.21,3,1,1956,1,5,"Switzerland",5,1,39923679.105,2023-06-25,3,7489251467.67,1,0,0
"1328",1857427831,4214337654,1954,0,7,"France",1,79847358.21,3,1,1956,1,5,"Switzerland",5,1,26189933.49288,2023-04-22,5,12447728688.69,0,0,0
"1329",1857427831,4214337654,1954,0,7,"France",1,79847358.21,3,1,1956,1,5,"Switzerland",5,1,34573906.10493,2023-07-27,4,14053760642.68,0,0,0
"1330",1857427831,4214337654,1954,0,7,"France",1,79847358.21,3,1,1956,1,5,"Switzerland",5,1,13653898.25391,2023-10-21,2,27890343328.92,1,0,1
"1331",1857427831,4214337654,1954,0,7,"France",1,79847358.21,3,1,1956,1,5,"Switzerland",5,1,9182446.19415,2023-01-13,2,12171238580.19,0,0,0
"1332",1857427831,4214337654,1954,0,7,"France",1,79847358.21,3,1,1956,1,5,"Switzerland",5,1,11577866.94045,2023-10-06,3,2379001656.17,0,0,1
"1333",1857427831,4214337654,1954,0,7,"France",1,79847358.21,3,1,1956,1,5,"Switzerland",5,1,79847.35821,2023-06-02,1,26679556511.87,0,0,0
"1334",1857427831,4214337654,1954,0,7,"France",1,79847358.21,3,1,1956,1,5,"Switzerland",5,1,9821225.05983,2023-07-24,1,12034087704.34,1,0,0
"1335",1857427831,4214337654,1954,0,7,"France",1,79847358.21,3,1,1956,1,5,"Switzerland",5,1,32338180.07505,2023-08-31,3,14411958491.52,0,0,0
"1336",1857427831,4214337654,1954,0,7,"France",1,79847358.21,3,1,1956,1,5,"Switzerland",5,1,13334508.82107,2023-04-08,4,684252555.07,0,0,0
"1337",1857427831,4214337654,1954,0,7,"France",1,79847358.21,3,1,1956,1,5,"Switzerland",5,1,17885808.23904,2023-10-16,2,30010496391.42,0,0,0
"1338",1857427831,4214337654,1954,0,7,"France",1,79847358.21,3,1,1956,1,5,"Switzerland",5,1,18923823.89577,2023-04-05,1,2314789095.62,0,0,1
"1339",1865233811,7968569915,1951,0,37,"Mexico",1,5264492176.4,8,5,1964,1,28,"Switzerland",1,0.97,894963669.988,2023-05-13,1,4498198844.82,0,0,1
"1340",1865233811,7968569915,1951,0,37,"Mexico",1,5264492176.4,8,5,1964,1,28,"Switzerland",1,0.97,1932068628.7388,2023-12-15,4,26120925224.39,1,0,0
"1341",1865233811,7968569915,1951,0,37,"Mexico",1,5264492176.4,8,5,1964,1,28,"Switzerland",1,0.97,1374032458.0404,2023-04-17,2,19835112650.44,0,1,0
"1342",1865233811,7968569915,1951,0,37,"Mexico",1,5264492176.4,8,5,1964,1,28,"Switzerland",1,0.97,1468793317.2156,2023-10-27,2,2639685372.37,0,0,0
"1343",1865233811,7968569915,1951,0,37,"Mexico",1,5264492176.4,8,5,1964,1,28,"Switzerland",1,0.97,2290054096.734,2023-01-07,1,2890143496.58,0,1,1
"1344",1865233811,7968569915,1951,0,37,"Mexico",1,5264492176.4,8,5,1964,1,28,"Switzerland",1,0.97,821260779.5184,2023-04-24,1,26148261634.18,0,0,0
"1345",1865233811,7968569915,1951,0,37,"Mexico",1,5264492176.4,8,5,1964,1,28,"Switzerland",1,0.97,2384814955.9092,2023-08-05,3,4649726697.9,0,1,0
"1346",1865233811,7968569915,1951,0,37,"Mexico",1,5264492176.4,8,5,1964,1,28,"Switzerland",1,0.97,731764412.5196,2023-12-01,2,7145301010.62,0,0,0
"1347",1865233811,7968569915,1951,0,37,"Mexico",1,5264492176.4,8,5,1964,1,28,"Switzerland",1,0.97,2042622964.4432,2023-06-09,5,630302652.4,1,0,0
"1348",1865233811,7968569915,1951,0,37,"Mexico",1,5264492176.4,8,5,1964,1,28,"Switzerland",1,0.97,1095014372.6912,2023-05-11,1,27988756093.53,0,0,0
"1349",1865446955,605462844,1960,0,14,"Japan",1,3285923426.42,3,3,1980,1,25,"France",1,0.68,167582094.74742,2023-02-21,1,23506876186.46,1,0,0
"1350",1865446955,605462844,1960,0,14,"Japan",1,3285923426.42,3,3,1980,1,25,"France",1,0.68,236586486.70224,2023-08-25,2,24580475687.47,0,0,0
"1351",1865446955,605462844,1960,0,14,"Japan",1,3285923426.42,3,3,1980,1,25,"France",1,0.68,295733108.3778,2023-01-03,2,21603371182.69,1,0,0
"1352",1865446955,605462844,1960,0,14,"Japan",1,3285923426.42,3,3,1980,1,25,"France",1,0.68,1136929505.54132,2023-09-04,2,19327177535.16,0,1,0
"1353",1865446955,605462844,1960,0,14,"Japan",1,3285923426.42,3,3,1980,1,25,"France",1,0.68,236586486.70224,2023-09-03,3,8718875935.62,1,0,0
"1354",1865446955,605462844,1960,0,14,"Japan",1,3285923426.42,3,3,1980,1,25,"France",1,0.68,788621622.3408,2023-05-12,1,27852576646.47,1,0,0
"1355",1865446955,605462844,1960,0,14,"Japan",1,3285923426.42,3,3,1980,1,25,"France",1,0.68,1274938289.45096,2023-04-16,2,8456576633.21,1,0,0
"1356",1865446955,605462844,1960,0,14,"Japan",1,3285923426.42,3,3,1980,1,25,"France",1,0.68,722903153.8124,2023-02-25,1,25394394289.92,0,1,0
"1357",1865446955,605462844,1960,0,14,"Japan",1,3285923426.42,3,3,1980,1,25,"France",1,0.68,473172973.40448,2023-07-30,2,29624477310.43,0,0,0
"1358",1865446955,605462844,1960,0,14,"Japan",1,3285923426.42,3,3,1980,1,25,"France",1,0.68,1090926577.57144,2023-09-01,4,17346732455.65,0,0,0
"1359",1876180900,8648305438,1966,0,35,"France",5,8594969452.14,3,3,1988,1,2,"Switzerland",3,1.5,1873703340.56652,2023-12-10,2,70348311.98,0,0,0
"1360",1876180900,8648305438,1966,0,35,"France",5,8594969452.14,3,3,1988,1,2,"Switzerland",3,1.5,2604275743.99842,2023-11-11,5,21365329445.42,0,0,1
"1361",1876180900,8648305438,1966,0,35,"France",5,8594969452.14,3,3,1988,1,2,"Switzerland",3,1.5,1452549837.41166,2023-04-01,5,10096456277.35,0,1,1
"1362",1876180900,8648305438,1966,0,35,"France",5,8594969452.14,3,3,1988,1,2,"Switzerland",3,1.5,1005611425.90038,2023-11-25,1,10602179828.55,1,1,1
"1363",1876180900,8648305438,1966,0,35,"France",5,8594969452.14,3,3,1988,1,2,"Switzerland",3,1.5,911066761.92684,2023-11-03,3,28429852511.59,0,0,0
"1364",1876180900,8648305438,1966,0,35,"France",5,8594969452.14,3,3,1988,1,2,"Switzerland",3,1.5,3523937475.3774,2023-12-15,4,4099955996.09,1,0,0
"1365",1876180900,8648305438,1966,0,35,"France",5,8594969452.14,3,3,1988,1,2,"Switzerland",3,1.5,730572403.4319,2023-12-28,5,29159876969.88,1,0,0
"1366",1876180900,8648305438,1966,0,35,"France",5,8594969452.14,3,3,1988,1,2,"Switzerland",3,1.5,4194345092.64432,2023-07-25,4,11728162646.28,0,0,0
"1367",1876180900,8648305438,1966,0,35,"France",5,8594969452.14,3,3,1988,1,2,"Switzerland",3,1.5,1005611425.90038,2023-08-27,5,13627561524.17,0,0,0
"1368",1876180900,8648305438,1966,0,35,"France",5,8594969452.14,3,3,1988,1,2,"Switzerland",3,1.5,2415186416.05134,2023-11-05,2,25694081030.08,0,0,0
"1369",1876180900,8648305438,1966,0,35,"France",5,8594969452.14,3,3,1988,1,2,"Switzerland",3,1.5,3532532444.82954,2023-05-18,3,10513926334.44,0,0,0
"1370",1878460951,1344689205,1978,0,5,"France",1,7322502147.4,5,2,1993,0,26,"Italy",3,1,842087746.951,2023-02-09,3,8720957610.32,0,0,0
"1371",1878460951,1344689205,1978,0,5,"France",1,7322502147.4,5,2,1993,0,26,"Italy",3,1,1823303034.7026,2023-11-21,3,23925146277.49,0,0,0
"1372",1878460951,1344689205,1978,0,5,"France",1,7322502147.4,5,2,1993,0,26,"Italy",3,1,2511618236.5582,2023-09-05,5,11552178660,1,0,0
"1373",1878460951,1344689205,1978,0,5,"France",1,7322502147.4,5,2,1993,0,26,"Italy",3,1,2555553249.4426,2023-07-13,2,12571433667.39,0,0,0
"1374",1878460951,1344689205,1978,0,5,"France",1,7322502147.4,5,2,1993,0,26,"Italy",3,1,1933140566.9136,2023-06-11,1,10032034234.06,0,0,0
"1375",1878460951,1344689205,1978,0,5,"France",1,7322502147.4,5,2,1993,0,26,"Italy",3,1,2687358288.0958,2023-04-13,5,15165970704.58,0,1,1
"1376",1878460951,1344689205,1978,0,5,"France",1,7322502147.4,5,2,1993,0,26,"Italy",3,1,659025193.266,2023-12-24,1,20517472952.46,0,0,0
"1377",1878460951,1344689205,1978,0,5,"France",1,7322502147.4,5,2,1993,0,26,"Italy",3,1,864055253.3932,2023-03-19,4,17549968316,0,0,1
"1378",1878460951,1344689205,1978,0,5,"France",1,7322502147.4,5,2,1993,0,26,"Italy",3,1,336835098.7804,2023-12-29,1,9594785516.09,0,0,1
"1379",1878460951,1344689205,1978,0,5,"France",1,7322502147.4,5,2,1993,0,26,"Italy",3,1,937280274.8672,2023-09-13,3,24300750895.61,1,0,0
"1380",1887080228,4707715273,1958,0,36,"Kuwait",3,7931898886.16,6,3,1970,0,26,"Croatia",3,0.79,3846970959.7876,2023-08-24,1,22895241325.22,0,0,0
"1381",1887080228,4707715273,1958,0,36,"Kuwait",3,7931898886.16,6,3,1970,0,26,"Croatia",3,0.79,2395433463.62032,2023-08-01,2,29464387010.86,0,0,1
"1382",1887080228,4707715273,1958,0,36,"Kuwait",3,7931898886.16,6,3,1970,0,26,"Croatia",3,0.79,2173340294.80784,2023-03-23,1,9103443164.84,0,0,0
"1383",1887080228,4707715273,1958,0,36,"Kuwait",3,7931898886.16,6,3,1970,0,26,"Croatia",3,0.79,634551910.8928,2023-03-27,3,26929092113.27,0,1,0
"1384",1887080228,4707715273,1958,0,36,"Kuwait",3,7931898886.16,6,3,1970,0,26,"Croatia",3,0.79,158637977.7232,2023-10-18,5,24826446902.27,1,0,0
"1385",1887080228,4707715273,1958,0,36,"Kuwait",3,7931898886.16,6,3,1970,0,26,"Croatia",3,0.79,1697426361.63824,2023-07-05,1,26189304578.65,0,0,0
"1386",1895839467,1218786582,1955,0,37,"France",5,2595103842.2,6,3,1962,1,29,"Germany",4,0.34,576113052.9684,2023-04-19,1,14043471277.22,1,0,0
"1387",1895839467,1218786582,1955,0,37,"France",5,2595103842.2,6,3,1962,1,29,"Germany",4,0.34,939427590.8764,2023-12-28,3,14264574704.01,1,0,0
"1388",1895839467,1218786582,1955,0,37,"France",5,2595103842.2,6,3,1962,1,29,"Germany",4,0.34,420406822.4364,2023-07-09,1,9823162294.56,1,0,1
"1389",1895839467,1218786582,1955,0,37,"France",5,2595103842.2,6,3,1962,1,29,"Germany",4,0.34,931642279.3498,2023-04-30,1,512770377.88,1,0,0
"1390",1895839467,1218786582,1955,0,37,"France",5,2595103842.2,6,3,1962,1,29,"Germany",4,0.34,853789164.0838,2023-07-08,3,1720724187.77,0,0,0
"1391",1895839467,1218786582,1955,0,37,"France",5,2595103842.2,6,3,1962,1,29,"Germany",4,0.34,949808006.2452,2023-06-04,2,28743130200.6,0,0,0
"1392",1895839467,1218786582,1955,0,37,"France",5,2595103842.2,6,3,1962,1,29,"Germany",4,0.34,272485903.431,2023-06-24,4,16204814515.62,1,0,0
"1393",1895839467,1218786582,1955,0,37,"France",5,2595103842.2,6,3,1962,1,29,"Germany",4,0.34,2595103.8422,2023-06-07,5,13163704980.41,0,0,0
"1394",1895839467,1218786582,1955,0,37,"France",5,2595103842.2,6,3,1962,1,29,"Germany",4,0.34,703273141.2362,2023-09-19,5,19312157919.21,1,0,1
"1395",1895839467,1218786582,1955,0,37,"France",5,2595103842.2,6,3,1962,1,29,"Germany",4,0.34,272485903.431,2023-08-03,4,11316301945.06,0,0,0
"1396",1895839467,1218786582,1955,0,37,"France",5,2595103842.2,6,3,1962,1,29,"Germany",4,0.34,822647917.9774,2023-03-31,4,16324566166.55,0,0,0
"1397",1906273561,6690230635,1937,0,10,"Mexico",5,8890752747.27,5,2,1953,1,13,"Switzerland",3,0.87,471209895.60531,2023-01-26,5,24461228339.59,0,0,0
"1398",1906273561,6690230635,1937,0,10,"Mexico",5,8890752747.27,5,2,1953,1,13,"Switzerland",3,0.87,4356468846.1623,2023-01-24,3,8232452620.31,0,0,1
"1399",1906273561,6690230635,1937,0,10,"Mexico",5,8890752747.27,5,2,1953,1,13,"Switzerland",3,0.87,4436485620.88773,2023-05-11,4,19985886531.33,1,0,0
"1400",1906273561,6690230635,1937,0,10,"Mexico",5,8890752747.27,5,2,1953,1,13,"Switzerland",3,0.87,1022436565.93605,2023-07-05,3,19292964794.64,0,0,0
"1401",1906273561,6690230635,1937,0,10,"Mexico",5,8890752747.27,5,2,1953,1,13,"Switzerland",3,0.87,3085091203.30269,2023-02-23,5,26722446928.56,0,0,0
"1402",1906273561,6690230635,1937,0,10,"Mexico",5,8890752747.27,5,2,1953,1,13,"Switzerland",3,0.87,4374250351.65684,2023-04-18,1,24542221469.97,0,0,0
"1403",1906273561,6690230635,1937,0,10,"Mexico",5,8890752747.27,5,2,1953,1,13,"Switzerland",3,0.87,1066890329.6724,2023-06-30,3,23924301891.84,1,0,1
"1404",1932258981,605462844,1969,0,30,"Mexico",2,1874876374.33,5,2,1980,1,25,"France",1,0.68,431221566.0959,2023-01-31,3,10626445247.56,1,0,0
"1405",1932258981,605462844,1969,0,30,"Mexico",2,1874876374.33,5,2,1980,1,25,"France",1,0.68,170613750.06403,2023-03-27,2,3069955801.87,0,0,0
"1406",1932258981,605462844,1969,0,30,"Mexico",2,1874876374.33,5,2,1980,1,25,"France",1,0.68,729326909.61437,2023-07-09,3,27059332150.02,0,0,1
"1407",1932258981,605462844,1969,0,30,"Mexico",2,1874876374.33,5,2,1980,1,25,"France",1,0.68,444345700.71621,2023-03-29,5,10414910810.93,1,0,0
"1408",1932258981,605462844,1969,0,30,"Mexico",2,1874876374.33,5,2,1980,1,25,"France",1,0.68,706828393.12241,2023-07-15,2,5905650115.25,0,0,0
"1409",1932258981,605462844,1969,0,30,"Mexico",2,1874876374.33,5,2,1980,1,25,"France",1,0.68,682455000.25612,2023-03-13,4,3221539630.86,0,0,0
"1410",1932258981,605462844,1969,0,30,"Mexico",2,1874876374.33,5,2,1980,1,25,"France",1,0.68,183737884.68434,2023-08-03,2,25509193018.24,1,0,0
"1411",1932258981,605462844,1969,0,30,"Mexico",2,1874876374.33,5,2,1980,1,25,"France",1,0.68,56246291.2299,2023-10-22,2,5131061287.3,0,1,0
"1412",1932258981,605462844,1969,0,30,"Mexico",2,1874876374.33,5,2,1980,1,25,"France",1,0.68,28123145.61495,2023-07-24,3,2434930923.73,0,0,0
"1413",1935831941,7813313828,1960,0,9,"Portugal",2,6311250912.54,3,3,1978,1,27,"Germany",3,1.76,372363803.83986,2023-01-14,1,14698937365.45,0,0,0
"1414",1935831941,7813313828,1960,0,9,"Portugal",2,6311250912.54,3,3,1978,1,27,"Germany",3,1.76,1836574015.54914,2023-03-26,5,12884787067.23,0,0,0
"1415",1935831941,7813313828,1960,0,9,"Portugal",2,6311250912.54,3,3,1978,1,27,"Germany",3,1.76,3048334190.75682,2023-02-04,5,27813846483.59,0,0,0
"1416",1935831941,7813313828,1960,0,9,"Portugal",2,6311250912.54,3,3,1978,1,27,"Germany",3,1.76,1281183935.24562,2023-07-06,3,21905915744.75,0,0,0
"1417",1935831941,7813313828,1960,0,9,"Portugal",2,6311250912.54,3,3,1978,1,27,"Germany",3,1.76,2713837892.3922,2023-08-07,4,26830824757.65,0,1,1
"1418",1935831941,7813313828,1960,0,9,"Portugal",2,6311250912.54,3,3,1978,1,27,"Germany",3,1.76,2814817906.99284,2023-08-25,3,16700725299.64,0,0,0
"1419",1944898433,5723473999,1962,0,21,"Portugal",2,2405854135.29,2,1,1984,1,8,"Switzerland",5,0.8,1195709505.23913,2023-02-12,2,22211225848.2,0,0,1
"1420",1944898433,5723473999,1962,0,21,"Portugal",2,2405854135.29,2,1,1984,1,8,"Switzerland",5,0.8,264643954.8819,2023-12-10,5,20988998554.33,0,0,0
"1421",1944898433,5723473999,1962,0,21,"Portugal",2,2405854135.29,2,1,1984,1,8,"Switzerland",5,0.8,779496739.83396,2023-01-31,4,24588736624.02,0,0,1
"1422",1944898433,5723473999,1962,0,21,"Portugal",2,2405854135.29,2,1,1984,1,8,"Switzerland",5,0.8,781902593.96925,2023-08-11,2,3321010256.1,0,0,0
"1423",1944898433,5723473999,1962,0,21,"Portugal",2,2405854135.29,2,1,1984,1,8,"Switzerland",5,0.8,437865452.62278,2023-06-02,4,9801193096.91,0,0,1
"1424",1944898433,5723473999,1962,0,21,"Portugal",2,2405854135.29,2,1,1984,1,8,"Switzerland",5,0.8,298325912.77596,2023-08-11,5,28074040678.35,0,0,0
"1425",1956929282,7453509238,1972,0,24,"Spain",1,1723687843.62,6,5,1995,1,30,"Switzerland",5,1.51,555027485.64564,2023-07-30,1,20934254422.82,0,0,0
"1426",1956929282,7453509238,1972,0,24,"Spain",1,1723687843.62,6,5,1995,1,30,"Switzerland",5,1.51,484356284.05722,2023-03-13,3,15116188001.97,0,0,0
"1427",1956929282,7453509238,1972,0,24,"Spain",1,1723687843.62,6,5,1995,1,30,"Switzerland",5,1.51,472290469.15188,2023-10-25,2,8379328832.08,0,0,0
"1428",1956929282,7453509238,1972,0,24,"Spain",1,1723687843.62,6,5,1995,1,30,"Switzerland",5,1.51,622251311.54682,2023-07-05,5,6977363322.77,0,0,0
"1429",1956929282,7453509238,1972,0,24,"Spain",1,1723687843.62,6,5,1995,1,30,"Switzerland",5,1.51,417132458.15604,2023-12-22,1,11551123681.48,0,0,0
"1430",1956929282,7453509238,1972,0,24,"Spain",1,1723687843.62,6,5,1995,1,30,"Switzerland",5,1.51,334395441.66228,2023-04-17,5,22450292102.55,0,0,1
"1431",1956929282,7453509238,1972,0,24,"Spain",1,1723687843.62,6,5,1995,1,30,"Switzerland",5,1.51,103421270.6172,2023-11-18,5,22436527944.16,0,0,0
"1432",1956929282,7453509238,1972,0,24,"Spain",1,1723687843.62,6,5,1995,1,30,"Switzerland",5,1.51,225803107.51422,2023-10-08,4,10433826921.37,0,1,1
"1433",1956929282,7453509238,1972,0,24,"Spain",1,1723687843.62,6,5,1995,1,30,"Switzerland",5,1.51,444711463.65396,2023-03-10,4,27283741340.64,0,0,0
"1434",1956929282,7453509238,1972,0,24,"Spain",1,1723687843.62,6,5,1995,1,30,"Switzerland",5,1.51,642935565.67026,2023-02-25,1,11088314280.38,0,1,0
"1435",1956929282,7453509238,1972,0,24,"Spain",1,1723687843.62,6,5,1995,1,30,"Switzerland",5,1.51,606738120.95424,2023-08-03,5,19699056448.22,0,0,1
"1436",1956929282,7453509238,1972,0,24,"Spain",1,1723687843.62,6,5,1995,1,30,"Switzerland",5,1.51,570540676.23822,2023-04-03,2,1200744592.54,0,0,0
"1437",1956929282,7453509238,1972,0,24,"Spain",1,1723687843.62,6,5,1995,1,30,"Switzerland",5,1.51,360250759.31658,2023-03-24,5,17485119555.13,0,0,0
"1438",1956929282,7453509238,1972,0,24,"Spain",1,1723687843.62,6,5,1995,1,30,"Switzerland",5,1.51,472290469.15188,2023-11-08,1,24143337574.02,1,0,1
"1439",1963710134,2469288665,1938,0,3,"United States",5,5478321303.9,6,2,1997,0,24,"France",3,0.93,2289938305.0302,2023-09-21,3,10289307840.03,0,0,1
"1440",1963710134,2469288665,1938,0,3,"United States",5,5478321303.9,6,2,1997,0,24,"France",3,0.93,750530018.6343,2023-08-17,1,17785531209.81,0,0,0
"1441",1963710134,2469288665,1938,0,3,"United States",5,5478321303.9,6,2,1997,0,24,"France",3,0.93,2673420796.3032,2023-10-26,4,19495201111.52,0,0,0
"1442",1963710134,2469288665,1938,0,3,"United States",5,5478321303.9,6,2,1997,0,24,"France",3,0.93,690268484.2914,2023-10-02,3,14031673775.99,0,0,0
"1443",1963710134,2469288665,1938,0,3,"United States",5,5478321303.9,6,2,1997,0,24,"France",3,0.93,1764019459.8558,2023-08-05,1,10303770790.24,0,0,0
"1444",1963710134,2469288665,1938,0,3,"United States",5,5478321303.9,6,2,1997,0,24,"France",3,0.93,909401336.4474,2023-12-03,2,20081315285.37,0,0,0
"1445",1963710134,2469288665,1938,0,3,"United States",5,5478321303.9,6,2,1997,0,24,"France",3,0.93,1906455813.7572,2023-08-21,4,6116186117.49,1,0,1
"1446",1963710134,2469288665,1938,0,3,"United States",5,5478321303.9,6,2,1997,0,24,"France",3,0.93,164349639.117,2023-04-16,4,11481900626.55,0,1,0
"1447",1963710134,2469288665,1938,0,3,"United States",5,5478321303.9,6,2,1997,0,24,"France",3,0.93,1062794332.9566,2023-04-06,3,22337524171.04,0,1,0
"1448",1963710134,2469288665,1938,0,3,"United States",5,5478321303.9,6,2,1997,0,24,"France",3,0.93,1386015289.8867,2023-03-23,3,17929251898.54,0,1,0
"1449",1963710134,2469288665,1938,0,3,"United States",5,5478321303.9,6,2,1997,0,24,"France",3,0.93,1665409676.3856,2023-03-13,4,15450148311.47,0,1,0
"1450",1963710134,2469288665,1938,0,3,"United States",5,5478321303.9,6,2,1997,0,24,"France",3,0.93,1106620903.3878,2023-04-10,1,1915926091.96,0,0,0
"1451",1980723613,4008171819,1973,0,2,"Portugal",1,7354671590.68,2,3,1993,1,11,"Switzerland",2,0.73,1228230155.64356,2023-09-29,3,24761088949.69,0,0,0
"1452",1980723613,4008171819,1973,0,2,"Portugal",1,7354671590.68,2,3,1993,1,11,"Switzerland",2,0.73,2463814982.8778,2023-02-08,1,9479418806.74,1,1,0
"1453",1980723613,4008171819,1973,0,2,"Portugal",1,7354671590.68,2,3,1993,1,11,"Switzerland",2,0.73,1904859941.98612,2023-10-23,4,21080857740.94,0,1,0
"1454",1980723613,4008171819,1973,0,2,"Portugal",1,7354671590.68,2,3,1993,1,11,"Switzerland",2,0.73,1559190377.22416,2023-04-23,3,21956584933.47,1,0,0
"1455",1980723613,4008171819,1973,0,2,"Portugal",1,7354671590.68,2,3,1993,1,11,"Switzerland",2,0.73,3508178348.75436,2023-02-07,4,25068799230.25,1,0,1
"1456",1980723613,4008171819,1973,0,2,"Portugal",1,7354671590.68,2,3,1993,1,11,"Switzerland",2,0.73,2140209432.88788,2023-03-23,3,10824669099.64,1,0,0
"1457",1980723613,4008171819,1973,0,2,"Portugal",1,7354671590.68,2,3,1993,1,11,"Switzerland",2,0.73,3567015721.4798,2023-02-23,2,29854539030.07,0,0,0
"1458",1980723613,4008171819,1973,0,2,"Portugal",1,7354671590.68,2,3,1993,1,11,"Switzerland",2,0.73,1522417019.27076,2023-09-10,2,20420542286.1,0,0,0
"1459",1982098457,6972980070,1969,0,31,"France",4,2753769591.04,6,2,1997,1,18,"Switzerland",2,0.83,512201143.93344,2023-05-16,3,13700011013.44,0,1,0
"1460",1982098457,6972980070,1969,0,31,"France",4,2753769591.04,6,2,1997,1,18,"Switzerland",2,0.83,1263980242.28736,2023-07-28,5,4301045434.7,1,0,0
"1461",1982098457,6972980070,1969,0,31,"France",4,2753769591.04,6,2,1997,1,18,"Switzerland",2,0.83,677427319.39584,2023-08-24,1,11287017482.5,0,0,0
"1462",1982098457,6972980070,1969,0,31,"France",4,2753769591.04,6,2,1997,1,18,"Switzerland",2,0.83,1049186214.18624,2023-05-05,1,16384683994.02,1,1,0
"1463",1982098457,6972980070,1969,0,31,"France",4,2753769591.04,6,2,1997,1,18,"Switzerland",2,0.83,564522766.1632,2023-10-14,4,15450444713.98,0,0,1
"1464",1982098457,6972980070,1969,0,31,"France",4,2753769591.04,6,2,1997,1,18,"Switzerland",2,0.83,600321770.84672,2023-06-10,1,2647910235.43,0,0,0
"1465",1982098457,6972980070,1969,0,31,"France",4,2753769591.04,6,2,1997,1,18,"Switzerland",2,0.83,468140830.4768,2023-05-06,3,3894249007.16,0,0,0
"1466",1982098457,6972980070,1969,0,31,"France",4,2753769591.04,6,2,1997,1,18,"Switzerland",2,0.83,751779098.35392,2023-06-03,2,27332744106.63,0,1,0
"1467",1982098457,6972980070,1969,0,31,"France",4,2753769591.04,6,2,1997,1,18,"Switzerland",2,0.83,1192382232.92032,2023-05-24,1,4838963186.56,0,0,0
"1468",1982098457,6972980070,1969,0,31,"France",4,2753769591.04,6,2,1997,1,18,"Switzerland",2,0.83,278130728.69504,2023-08-30,4,11651104410.68,0,0,1
